order_id,product_id,seller_id,price,shipping_charges
6EwJCfNxpJXf,CQ2cFhdJNHyj,rFT13UJuGo0Q,32.96,19.49
DkaDYJhj48cz,Mfg3BbT4auzn,PajbyLRnTzGg,359.6,21.69
YFovOjSfvZD9,r5sWXZC11Bhd,bl8PTwqK0kvN,252.99,18.93
e770SZrDkDDR,3qDqoMQZIcv9,i4BuPduAnCgp,153.4,32.34
HOYXx1e7Kn2r,KdEKS1WStoMh,2ZJaGRSW74BZ,538.9,65.28
zQHP7wi02nDW,MJd5ysuJ9wF1,TuPm19CMKvrM,114.89,82.57
ZP1LuuYjcrzN,sshHeLlP50MP,2Vzr14MB7bRD,148.48,22.56
KBXON11KIiRT,yzZMZT4B4wla,9fFFM6RBxCkT,220.33,116.31
wxh23wYbS1vn,ggVsTDSzrOiF,NPzG9GmZi6FT,72.4,6.08
LREqFROvGwO9,0U2d4YlBhRLm,3KuTukGXgD7C,0.85,47.55
WX0oKgWzmHX4,nv3e2A1n8Vnz,Ko3LWNo5BK3H,692,48.77
t9avv87fQ8ED,fdKNYBPuPnsg,luzDO2kXE6wp,359.6,37.17
GpAjor9KrEpW,kNUHbbLfdrwS,vpDStE3CwTrC,98.6,47.55
Jg5KyHNaOnU3,vKhzx0UChCm0,vxQT8FlJeDdN,101.24,2.63
WJDiFqJY0O13,VBy6T8nuWyMy,tjn9TXOjEGlU,419.9,63.1
z94EJqQgFirP,bnn8JRrU7ggU,ruq0u2ZpAMDr,849.5,8.85
pVg59eyxXtSl,nQflyEP9dhCR,ruq0u2ZpAMDr,128.99,20.3
ro6b40W6eQzN,qgIqJrmEKyDl,RlOHlMxGbwXj,679,60.61
eoBDRoeaaOzt,zj1qZieNxcYG,p2CXmXZgANxg,189.4,38.64
r1dThrQEWSYW,Vmj4WSQp6SLn,s9PULoMk80qE,56.89,19.93
e9IWARW5Zyx8,AOamdoBIUS8p,Dq9vmUTxeFxh,359.6,0.07
2vayoNxMJQc3,PXJu4nJFZjc8,yKLv906bPfTs,36.76,134.59
SjYBlqay0mkc,pTx5wvuygQnb,OnC6iPAbNc8Z,71.8,237.84
iTSSgDg6tGjz,3rXJB1pLT9aI,d3UkhSmgUAO1,128.99,62.81
SJSL0chabuM5,Ybe7AwgRNXGf,2a07LobkzHUx,820.05,30.66
IzyNogyOdfN6,RoeF7VbNZvSD,s9PULoMk80qE,188.8,121.22
NJddUZDuxjRz,1oyuOgFKftNf,FBGg2AnNbjOH,564.99,70.34
QMzfG51gALAt,vPIVB9jj8zpb,J3sihYKZ7eem,162.8,31.82
8vtXdEHRr3RR,gKL3YNpsBhOB,CHcF5bHLa7jn,34.36,15.95
0wCXdhFYf5Ee,9RgMq5eVloUQ,YVBAT3QqF9Qj,319.29,63.44
o0yYRLCpk2FE,oHSiEtW8xVDE,RER7UFXvZf7A,458,38.66
7Pjfm5rRCIx3,ze1usclpHC3W,I1KaXOk6zY8x,34,7.91
HvZZciS8CneZ,5EFBA7VYOItK,7OKhjPME8ZK3,261,48.63
yjRhtX8ZRTdv,RokqYzTZLpwY,4rtH6c1PSmrF,60.09,31.47
ONeKjP1aedBT,3GEQnyfaGlv3,FlYmRQLYPlRf,354.9,69.22
4jPQmkQJMxV3,xcpb5KpuEkIT,CtMaPBruHzFA,12.16,114.56
LCWgrovsaYpJ,lLVkjm3sxndi,ImomkSifOhRo,266.55,10.85
5aJnO73mcDli,4VIws8ixtz0J,8cMMpAAFEsxE,144.97,32.34
fniJK6gbDnmx,JlHY1d72Rkw7,WTbhLip6Y9IF,359.5,87.77
fvhF2CbQdosu,k865yzUY03wU,5YpZRhwM0e0V,777,0.62
m12EAtVVz9uq,bggFJu9gvW1v,aJGB4B9Fdggp,75.25,56.09
d4yVBCAfCHoX,70brYYIykOvC,gO1ibGtU05Va,93.5,29.65
UDuyA7hrJwWp,8ZQs057Gyifd,1Yy6Z1b3bzM0,517.65,25.28
lxaTDrrMQnSr,NcJcwCLSGxst,m2zBHhCnIKh3,2029,30.72
RwnJjRuIFVYB,wwEOErBAXMlL,VK8sV0k9GC2t,22.35,13.09
QFPGL7nzRhlK,h6QNOjA3PpEv,14AIqEsZssES,1609.9,16.59
F5FwCWy0pMEj,lE9WbdyPBdat,IVBmMqVXGzPj,455,54.43
cvT2ADZjDweM,GS9BwRCKDzlt,YVBAT3QqF9Qj,71.8,24.23
uMVVLxGrQjsa,tGwhBepPZ45x,NFPOVrRBLnvS,78.99,77.6
d7xI68gk5PcK,RX96lHIvZ4Z3,24mjkJMrK51h,49.38,34.79
NUiAJuDMIW2M,ikvj9oDuAFhZ,YjE8stHK4BUV,692,88.24
H9ZqBDGfoY7T,sB3mH3n4QEcI,hmS6KkvxMbyF,109.6,37.81
4Ikm4E1G8KWw,b0Q1ZbKwgdbT,coi9xkdo66JI,26.77,3.81
PemrtwRenRSn,5a1JXL6f8a9f,ImomkSifOhRo,223.51,28.02
DV1SEuWQ4y5z,crzXxuKdn74k,pfCZGQecpmVw,254,15.14
01jAnINOs9gH,oyM1ldJVlFfQ,sHHmuXxVQj7Q,131.9,136.19
AJppQfIqlPKO,NC6oQrQwQvei,KH9VVC2iPaCb,97.44,161.82
87ToBDucdF9p,LF2g0EHpUTtX,no31OmqCal1K,45.9,12.59
pAcjIxCrK5TB,JUZSyxq6s6nI,TBkUw9PKrND5,17.95,91.74
hF12QLBvBB8E,MXfRU6BvSbFp,lDgTgJkGaleB,478.7,10.67
wqWPGRPIiIUe,VIIt5eLqLkfs,e04MSACAuPpW,56.7,67.53
Bi7gqiRDuGTO,2NDHjxdUzmLC,QVo9EUjjuncJ,33.41,59.91
0Ne89pPjMv3W,zVkMIgraNdQJ,KyJlfZytZk4Z,392.55,121.22
4pH5LI1vadYT,wEXYeIBMtNpz,7qJpsaaCZOk2,100,52.12
rcgYZM0VAC4a,YAzQjmRMRlG7,h4lcTgJTuj7f,35.95,20.9
pGnUZXjwGmsv,GIOe55bN5zfR,nQlmkVGs3xYh,18.04,75.76
4e3sndjNs04A,s05SU4q1W3Zo,9glrjePowgzM,56.89,93.14
HO6sn85rDOEN,CuqxUUSo2gjG,tQFHgEUSAMiP,56.89,7.56
8X6ka2WqMMIk,JMO1fdiVTpU8,ZsDn106jXrgr,71.8,27.02
Cq1v92ILloS5,gE0Ng0Nz1FlV,RsUgQvBvc24M,815,13.28
IwH50PmF9PWO,BL0IdYKkkOEh,A7s2wiNKJ3HW,214.49,40.16
Q803lD0FsKfr,38X7M6DglDOS,NRvzBoHSC9e3,28.7,61.32
2gHZiWZEk7fn,TSiXEdhui0cR,xeWVu6d99qTQ,56.89,5.24
eJaPEn2IqHzF,JGMr0GHn80XX,yGbPyLPc8PmT,1899,32.34
0l2MkAhIvbfQ,B3mZwwzGUQD3,dstYPMt8ythh,518.18,28.31
j4Ni3x1ofPbh,STviC1nORDKn,4kvCzkmsqYGZ,49.38,7.91
YuQvV87pwkFi,jWXXcQ3wjzxy,rH2EKLLsqvkB,162.7,51.09
8JlkPpsqwO76,xAU5QJnI3NSi,TuPm19CMKvrM,117.56,43.69
F0IBnkyILPes,Q4LpsUu8oPX2,yGbPyLPc8PmT,37.84,62.6
z1L8UzN7WRPW,xPqE62V8h5wN,oqejBC0typqo,459,21.88
WpirE0QoEd3P,TYy66tRmsXw2,h4lcTgJTuj7f,145.95,6.87
hO5ZTFg20PRw,pzW4oNLHaz8z,ruq0u2ZpAMDr,231.27,18.18
qKui6pLVGg8S,USrWNwdVuUhu,lfRV5qiPQJXi,77.08,47.92
JsSsHCqCfasC,n3OI7HZhXTf7,TuPm19CMKvrM,72.4,191.11
CmRqciT1FRWF,oW6KDobidlmB,RKad98cTxhSb,56.89,237.84
JHlrZ5nQWk2N,1ejz74kqPoah,AFqaPZP12o3z,24.79,43.44
f3ZPze4OUtBh,2m67LSn6k958,AvTLykupHOIB,97.44,30.66
YtSGsYDuzANX,jjzQQIFn3Omt,IHL7YQnnU4LS,779.9,73.45
JvHNFSP7Rhlw,oKDdRwlUueKX,UCE3Mf4XAd26,97.07,38.66
J1fMoKSxE6ab,7hhpU4dSXEu1,EGW4UK5bOeEZ,44.6,31.42
f4cTEuiD8VrM,az8d3enZ8O98,DZhvc9CfEzyj,56.89,44.26
qqbTgtcWuW4V,VE1XRfifT9hb,oqejBC0typqo,198.5,104.16
mxPCfuPOKdTL,qDgjT36KwfcF,HPuxRyj1uNUP,128.99,48.71
z3c1lp6VYpxE,UgkSjxoiV9Ev,UOGIrJtSldvd,56.89,28.61
zTvgBFY1nWJX,HheKJihhY97L,0tBoRWzPdf1v,213,86.7
PdmNi8lSTFXo,OVYWddkNGrhm,wHLrHzu1U5IX,170.7,32.34
H4DouYl9GhI3,VZlmrp3aFX6s,Z1qbGYWCZBZM,60.09,20.06
smIZFLJniN1i,wV1fdAiCBWE2,yrRN2gKIgYet,70.23,89.34
FROo5YTCZtFn,pIsDRb4xbzyD,GwHrbZ3UqSSL,345.6,64.41
yHPjDOZf9hIX,T9KTMb4C9zZp,bl8PTwqK0kvN,56.89,16.21
yw3GkGrLLscL,utgXA20AK5t4,Zl5cm1PXG0Wm,802.14,193.78
HgKT5bbxi54b,UgkSjxoiV9Ev,UOGIrJtSldvd,56.89,18.4
ZppQrNouoHpo,ztEoP22HkfQ2,l1pYW6GBnPMr,548.35,36.51
RewHCRXPojeS,DulvQqZRPaes,NFUo7mzHc8co,36.2,56.94
v2iUUcJlKNeR,Rl1QtRCYvGT6,qnplB5uiTm6l,167,22.18
redL5cGDQK6G,IB95bcrh1qzc,QVo9EUjjuncJ,33.41,23.22
t0Dlwd3LaFV1,4t6sNngTPh2R,eOhcPgdVKUYw,164.98,30.66
BQMqn2qDvLXR,GxzsTGgafDeP,3mO6GyZzHTGP,199.5,39.69
AZbNkb0cnPX4,GLHMptKfn5EI,Rf2xDljNLyHA,34,53.16
uJ0ac4LGCKEc,sE9S7qbg7VBw,YVBAT3QqF9Qj,389.89,56.66
XDFtwO2goffI,wVwH5dEGPAav,n5YX70jIKP0h,56.7,47.55
M8VlsvjVfsdd,tpTqWy4WhVrz,2mu4r7QrpHur,78.5,7.01
FdhP6rhmGB8O,1pygyHBMo59v,V3iKL8r9W9NR,35.79,38.66
maMgFeOtNriq,HdCaRtiFvTng,MvBLo1GhlfWv,164.98,20.9
mRoFBxW2VWRf,DJAw3D8Kp0jg,q1Q2n7nr6h9B,261,7.79
xnbZF5vl9rcV,R2u3pJSgF7Gr,OnC6iPAbNc8Z,59.88,47.55
yEFii70X1Ryi,zEJjfNqfAWjE,ItYhqrkUww7D,72.48,19.96
T5w3CKn3uFVM,XgCi8TVb6ViA,2IFngbwutyvZ,152.49,44.15
T2b0lffTb2KD,JokhvBrTgAXW,oMX7XDg7PCkP,15.27,7.65
gRtjozSl8HIh,NJViTnKS7TMz,9IoQ4CUO45Pc,319.29,80.84
SuGlEXLvekQy,O8VAP4NditKw,pobgyzYI90D3,399.2,161.82
CLDHt94wWceI,zzddahYAwwwB,2u7k61LiSKc4,56.89,97.74
LJamJsNa8pQK,JPJ66l1zE5Yh,MvBLo1GhlfWv,2.2,6.87
hhkIkHap5Lly,7vKaHpfWLlVA,h5jBMl1c5nuX,181.56,6.87
bLhBLoeHeR4g,TN3NRnvzVWNz,gBgHBTMHA7Lo,4099.99,19.92
tRtiaom4ZMjC,8JMH4ASR8QMP,q1Q2n7nr6h9B,223.51,39.75
qEAUfUK7Ef0T,UNzs0JKb9gmh,bI5cDrYjs9Qa,49.31,96.55
vY4NfAZ7hhXp,mOlbd2WF5juC,m6IJZtqbZBZn,125.46,7.29
dg6mJQqD38Q7,JSf9OtrZlVSW,2Vzr14MB7bRD,56.89,43.94
nLxnls0g1uF8,MSmCeIbvhMZb,Y6oJtGnt1biO,56.89,60.07
T1ok5vviumqH,EG4wDSpFyTth,TuPm19CMKvrM,319.29,4.75
Jlsb3Jk8sw0C,xyXKcJH3J6FU,RNBdBKsXebna,125.46,5.93
uh94aQZHSEMA,pIsDRb4xbzyD,GwHrbZ3UqSSL,345.6,0.21
d1f1ncTaopko,l4Ak1k8MYyLW,LVvoi2URMOMW,71.8,22.68
rs6HdjwQeUVc,memIzAEYdA8p,Ivbw25fb5t2Z,55.83,14.34
ObNjxzwYFFDB,gPcgQy5PcZcR,skSdK1oNLelu,395.6,44.29
06YGCJd7MMfn,SEFx0R6NfWEE,vJf4Jmjx31y3,78.87,55.54
3b9Z8LaLlXfS,0TeOsTljJM6v,tjn9TXOjEGlU,18.69,32.34
viAO9SY3Qq1B,hn7szEJHw5LE,2Vzr14MB7bRD,142.14,26.37
5mJRPgWsu0qe,E0QSlTdweClO,Y6oJtGnt1biO,109.82,12.28
yPh9SaRbGGkn,iyeaoVycQnbf,wa5OLDaodnih,15.27,55.54
PjAQ8jmuwIJr,T58tBW6zFi3S,K0qPVGdA91KO,1094.04,51.58
zs9Ksyuvuvqk,Cf0ozOaWfJyb,MxsQfJ8V3Wj7,820.05,20.9
ONzjCdsCg5w7,8hDSu1ubFo2B,Ee4IZ22aaNeX,38.48,19.96
gsL1SMGGxdH3,460vd65eDN6B,8k0MN1tD94EB,68.1,27.2
zTnazSODigH3,oZpO3847XlEu,rCGS4gtPB176,218.2,38.66
Sbaw00o5kT4O,rClYm5lhg17E,cUn7dujqBetE,108.34,38.66
PGHetu0jwRag,yYbfrsBO1NCj,l1pYW6GBnPMr,548.35,21.98
1WnC132Wy7ks,AMKIgKd1s17B,TuPm19CMKvrM,28.55,33.9
